episode,total_reward,hit_rate_pct,prefetch_accuracy_pct,total_prefetches,useful_prefetches,avg_measured_latency_ms,avg_baseline_latency_ms,total_measured_latency_ms,total_baseline_latency_ms,latency_reduction_pct,avg_ttft_ms,median_ttft_ms,p95_ttft_ms,tier_L1,tier_L2,tier_L3,tier_MISS,tier_L1_pct,tier_L2_pct,tier_L3_pct,tier_MISS_pct,latency_L1_ms,latency_L2_ms,latency_L3_ms,latency_MISS_ms
414,19.829518571044787,85.75,0.0,16,0,31.349,31.01,1567.433,1550.5,-1.09,1.372,0.059,4.929,343,0,0,57,85.8,0.0,0.0,14.2,12.367,0.0,0.0,1516.2
415,19.474155759159164,85.75,0.0,19,0,31.496,31.01,1574.808,1550.5,-1.57,1.521,0.052,5.015,343,0,0,57,85.8,0.0,0.0,14.2,12.328,0.0,0.0,1516.2
416,19.072691635359547,85.75,0.0,16,0,31.453,31.01,1572.657,1550.5,-1.43,1.468,0.062,5.254,343,0,0,57,85.8,0.0,0.0,14.2,13.124,0.0,0.0,1516.2
417,20.33756610199934,85.75,0.0,13,0,31.196,31.01,1559.794,1550.5,-0.6,1.22,0.058,4.939,343,0,0,57,85.8,0.0,0.0,14.2,12.253,0.0,0.0,1516.2
418,20.13234568037631,85.75,0.0,15,0,31.277,31.01,1563.826,1550.5,-0.86,1.302,0.057,4.721,343,0,0,57,85.8,0.0,0.0,14.2,12.196,0.0,0.0,1516.2
419,19.23571471220679,85.75,0.0,23,0,31.608,31.01,1580.407,1550.5,-1.93,1.637,0.053,4.596,343,0,0,57,85.8,0.0,0.0,14.2,12.041,0.0,0.0,1516.2
420,20.57197501007566,85.75,0.0,14,0,31.224,31.01,1561.202,1550.5,-0.69,1.253,0.05,4.738,343,0,0,57,85.8,0.0,0.0,14.2,11.888,0.0,0.0,1516.2
421,19.806253412581366,85.75,0.0,13,0,31.193,31.01,1559.625,1550.5,-0.59,1.209,0.059,4.715,343,0,0,57,85.8,0.0,0.0,14.2,12.785,0.0,0.0,1516.2
422,20.05196075513566,85.75,0.0,15,0,31.327,31.01,1566.343,1550.5,-1.02,1.352,0.05,3.271,343,0,0,57,85.8,0.0,0.0,14.2,12.276,0.0,0.0,1516.2
423,20.424243857614492,85.75,0.0,15,0,31.258,31.01,1562.881,1550.5,-0.8,1.286,0.052,2.455,343,0,0,57,85.8,0.0,0.0,14.2,11.904,0.0,0.0,1516.2
424,20.393525135564673,85.75,0.0,14,0,31.239,31.01,1561.946,1550.5,-0.74,1.266,0.055,4.725,343,0,0,57,85.8,0.0,0.0,14.2,12.066,0.0,0.0,1516.2
425,21.10029491599826,85.75,0.0,11,0,31.067,31.01,1553.352,1550.5,-0.18,1.097,0.053,3.775,343,0,0,57,85.8,0.0,0.0,14.2,11.754,0.0,0.0,1516.2
426,20.262461434016473,85.75,0.0,16,0,31.304,31.01,1565.193,1550.5,-0.95,1.332,0.055,4.755,343,0,0,57,85.8,0.0,0.0,14.2,11.934,0.0,0.0,1516.2
427,20.145505253956863,85.75,0.0,17,0,31.372,31.01,1568.578,1550.5,-1.17,1.4,0.051,4.937,343,0,0,57,85.8,0.0,0.0,14.2,11.92,0.0,0.0,1516.2
428,21.117456018730902,85.75,0.0,11,0,31.07,31.01,1553.497,1550.5,-0.19,1.1,0.05,3.688,343,0,0,57,85.8,0.0,0.0,14.2,11.737,0.0,0.0,1516.2
429,21.11282422407267,85.75,0.0,10,0,31.035,31.01,1551.755,1550.5,-0.08,1.064,0.054,2.639,343,0,0,57,85.8,0.0,0.0,14.2,11.873,0.0,0.0,1516.2
430,21.65811805144233,85.75,0.0,7,0,30.885,31.01,1544.269,1550.5,0.4,0.915,0.05,2.448,343,0,0,57,85.8,0.0,0.0,14.2,11.722,0.0,0.0,1516.2
431,20.635927781213756,85.75,0.0,8,0,30.959,31.01,1547.961,1550.5,0.16,0.976,0.059,3.889,343,0,0,57,85.8,0.0,0.0,14.2,12.612,0.0,0.0,1516.2
432,19.08745018839675,85.75,0.0,24,0,31.682,31.01,1584.088,1550.5,-2.17,1.711,0.051,6.016,343,0,0,57,85.8,0.0,0.0,14.2,12.058,0.0,0.0,1516.2
433,20.058595984876106,85.75,0.0,18,0,31.397,31.01,1569.866,1550.5,-1.25,1.427,0.052,3.689,343,0,0,57,85.8,0.0,0.0,14.2,11.875,0.0,0.0,1516.2
434,21.52079167844051,85.75,0.0,8,0,30.934,31.01,1546.719,1550.5,0.24,0.964,0.049,2.445,343,0,0,57,85.8,0.0,0.0,14.2,11.728,0.0,0.0,1516.2
435,19.9003437465434,85.75,0.0,16,0,31.331,31.01,1566.532,1550.5,-1.03,1.355,0.051,4.657,343,0,0,57,85.8,0.0,0.0,14.2,12.296,0.0,0.0,1516.2
436,20.251118499781732,85.75,0.0,15,0,31.275,31.01,1563.762,1550.5,-0.86,1.302,0.057,5.018,343,0,0,57,85.8,0.0,0.0,14.2,12.077,0.0,0.0,1516.2
437,19.843815041800084,85.75,0.0,14,0,31.293,31.01,1564.638,1550.5,-0.91,1.313,0.064,6.756,343,0,0,57,85.8,0.0,0.0,14.2,12.616,0.0,0.0,1516.2
438,21.2770141891325,85.75,0.0,7,0,30.909,31.01,1545.466,1550.5,0.32,0.934,0.055,2.586,343,0,0,57,85.8,0.0,0.0,14.2,12.103,0.0,0.0,1516.2
439,20.406108504004163,85.75,0.0,13,0,31.201,31.01,1560.031,1550.5,-0.61,1.226,0.057,6.124,343,0,0,57,85.8,0.0,0.0,14.2,12.185,0.0,0.0,1516.2
440,20.974672197152092,85.75,0.0,10,0,31.05,31.01,1552.486,1550.5,-0.13,1.077,0.053,3.806,343,0,0,57,85.8,0.0,0.0,14.2,12.011,0.0,0.0,1516.2
441,19.33342056325244,85.75,0.0,15,0,31.347,31.01,1567.36,1550.5,-1.09,1.362,0.062,5.006,343,0,0,57,85.8,0.0,0.0,14.2,12.995,0.0,0.0,1516.2
442,20.805701905729,85.75,0.0,8,0,30.992,31.01,1549.583,1550.5,0.06,1.014,0.055,2.851,343,0,0,57,85.8,0.0,0.0,14.2,12.443,0.0,0.0,1516.2
443,18.423560375729785,85.75,0.0,17,0,31.747,31.01,1587.371,1550.5,-2.38,1.754,0.064,8.765,343,0,0,57,85.8,0.0,0.0,14.2,13.642,0.0,0.0,1516.2
444,17.885357238342156,85.75,0.0,21,0,31.812,31.01,1590.584,1550.5,-2.59,1.82,0.062,5.278,343,0,0,57,85.8,0.0,0.0,14.2,13.654,0.0,0.0,1516.2
445,19.059060849012603,85.75,0.0,15,0,31.379,31.01,1568.944,1550.5,-1.19,1.391,0.069,4.392,343,0,0,57,85.8,0.0,0.0,14.2,13.269,0.0,0.0,1516.2
446,19.832526772217776,85.75,0.0,18,0,31.498,31.01,1574.881,1550.5,-1.57,1.525,0.053,5.831,343,0,0,57,85.8,0.0,0.0,14.2,12.101,0.0,0.0,1516.2
447,18.172193189821567,85.75,0.0,20,0,31.984,31.01,1599.197,1550.5,-3.14,1.994,0.062,7.205,343,0,0,57,85.8,0.0,0.0,14.2,13.499,0.0,0.0,1516.2
448,19.433056347962786,85.75,0.0,13,0,31.298,31.01,1564.916,1550.5,-0.93,1.31,0.062,4.666,343,0,0,57,85.8,0.0,0.0,14.2,13.158,0.0,0.0,1516.2
449,20.247872200478078,85.75,0.0,17,0,31.336,31.01,1566.805,1550.5,-1.05,1.366,0.048,5.868,343,0,0,57,85.8,0.0,0.0,14.2,11.817,0.0,0.0,1516.2
450,19.791560751688355,85.75,0.0,19,0,31.438,31.01,1571.923,1550.5,-1.38,1.466,0.054,4.972,343,0,0,57,85.8,0.0,0.0,14.2,12.011,0.0,0.0,1516.2
451,21.288715311254904,85.75,0.0,5,0,30.806,31.01,1540.301,1550.5,0.66,0.826,0.058,2.445,343,0,0,57,85.8,0.0,0.0,14.2,12.354,0.0,0.0,1516.2
452,21.696738077758823,85.75,0.0,7,0,30.876,31.01,1543.808,1550.5,0.43,0.906,0.05,2.378,343,0,0,57,85.8,0.0,0.0,14.2,11.683,0.0,0.0,1516.2
453,20.110013540015352,85.75,0.0,15,0,31.283,31.01,1564.165,1550.5,-0.88,1.309,0.061,4.797,343,0,0,57,85.8,0.0,0.0,14.2,12.218,0.0,0.0,1516.2
454,20.767810006548554,85.75,0.0,11,0,31.188,31.01,1559.387,1550.5,-0.57,1.214,0.053,3.296,343,0,0,57,85.8,0.0,0.0,14.2,12.086,0.0,0.0,1516.2
455,20.95364670221017,85.75,0.0,8,0,30.98,31.01,1548.986,1550.5,0.1,1.002,0.06,3.247,343,0,0,57,85.8,0.0,0.0,14.2,12.295,0.0,0.0,1516.2
456,20.510139840534684,85.75,0.0,15,0,31.264,31.01,1563.195,1550.5,-0.82,1.294,0.052,4.591,343,0,0,57,85.8,0.0,0.0,14.2,11.818,0.0,0.0,1516.2
457,21.32005456357957,85.75,0.0,9,0,30.984,31.01,1549.224,1550.5,0.08,1.014,0.056,2.521,343,0,0,57,85.8,0.0,0.0,14.2,11.797,0.0,0.0,1516.2
458,19.696605117497395,85.75,0.0,20,0,31.498,31.01,1574.895,1550.5,-1.57,1.527,0.052,5.893,343,0,0,57,85.8,0.0,0.0,14.2,11.974,0.0,0.0,1516.2
459,20.36537214915341,85.75,0.0,15,0,31.255,31.01,1562.732,1550.5,-0.79,1.282,0.051,4.666,343,0,0,57,85.8,0.0,0.0,14.2,11.963,0.0,0.0,1516.2
460,20.058043535813226,85.75,0.0,16,0,31.359,31.01,1567.97,1550.5,-1.13,1.386,0.052,5.935,343,0,0,57,85.8,0.0,0.0,14.2,12.139,0.0,0.0,1516.2
461,19.973325115471464,85.75,0.0,13,0,31.196,31.01,1559.781,1550.5,-0.6,1.215,0.06,3.772,343,0,0,57,85.8,0.0,0.0,14.2,12.618,0.0,0.0,1516.2
462,21.18128423313347,85.75,0.0,10,0,31.028,31.01,1551.397,1550.5,-0.06,1.056,0.051,4.751,343,0,0,57,85.8,0.0,0.0,14.2,11.804,0.0,0.0,1516.2
463,21.29869850748447,85.75,0.0,9,0,30.976,31.01,1548.805,1550.5,0.11,1.004,0.051,3.685,343,0,0,57,85.8,0.0,0.0,14.2,11.818,0.0,0.0,1516.2
464,20.414549568216785,85.75,0.0,16,0,31.296,31.01,1564.806,1550.5,-0.92,1.326,0.049,4.667,343,0,0,57,85.8,0.0,0.0,14.2,11.782,0.0,0.0,1516.2
465,21.60889678761152,85.75,0.0,8,0,30.933,31.01,1546.667,1550.5,0.25,0.964,0.05,2.547,343,0,0,57,85.8,0.0,0.0,14.2,11.639,0.0,0.0,1516.2
466,21.217284288976504,85.75,0.0,10,0,31.029,31.01,1551.432,1550.5,-0.06,1.058,0.054,3.769,343,0,0,57,85.8,0.0,0.0,14.2,11.768,0.0,0.0,1516.2
467,20.417208923372236,85.75,0.0,15,0,31.262,31.01,1563.076,1550.5,-0.81,1.291,0.05,4.69,343,0,0,57,85.8,0.0,0.0,14.2,11.911,0.0,0.0,1516.2
468,21.17021288864517,85.75,0.0,10,0,31.029,31.01,1551.43,1550.5,-0.06,1.057,0.053,4.723,343,0,0,57,85.8,0.0,0.0,14.2,11.815,0.0,0.0,1516.2
469,20.760406254167986,85.75,0.0,13,0,31.166,31.01,1558.285,1550.5,-0.5,1.195,0.051,4.638,343,0,0,57,85.8,0.0,0.0,14.2,11.831,0.0,0.0,1516.2
470,20.226584218242415,85.75,0.0,17,0,31.355,31.01,1567.74,1550.5,-1.11,1.385,0.05,4.666,343,0,0,57,85.8,0.0,0.0,14.2,11.839,0.0,0.0,1516.2
471,19.439299985817584,85.75,0.0,18,0,31.4,31.01,1570.017,1550.5,-1.26,1.421,0.058,6.862,343,0,0,57,85.8,0.0,0.0,14.2,12.494,0.0,0.0,1516.2
472,20.368489395026586,85.75,0.0,16,0,31.293,31.01,1564.671,1550.5,-0.91,1.322,0.053,6.875,343,0,0,57,85.8,0.0,0.0,14.2,11.828,0.0,0.0,1516.2
473,21.398196820404802,85.75,0.0,9,0,30.979,31.01,1548.945,1550.5,0.1,1.009,0.05,3.713,343,0,0,57,85.8,0.0,0.0,14.2,11.719,0.0,0.0,1516.2
474,20.564361127886045,85.75,0.0,14,0,31.242,31.01,1562.125,1550.5,-0.75,1.271,0.054,4.632,343,0,0,57,85.8,0.0,0.0,14.2,11.895,0.0,0.0,1516.2
475,21.2038571494838,85.75,0.0,10,0,31.028,31.01,1551.407,1550.5,-0.06,1.057,0.051,2.57,343,0,0,57,85.8,0.0,0.0,14.2,11.782,0.0,0.0,1516.2
476,20.853770534565317,85.75,0.0,12,0,31.117,31.01,1555.872,1550.5,-0.35,1.147,0.052,4.628,343,0,0,57,85.8,0.0,0.0,14.2,11.869,0.0,0.0,1516.2
477,20.39076872648718,85.75,0.0,16,0,31.293,31.01,1564.644,1550.5,-0.91,1.323,0.05,4.687,343,0,0,57,85.8,0.0,0.0,14.2,11.806,0.0,0.0,1516.2
478,20.1018633034874,85.75,0.0,17,0,31.348,31.01,1567.418,1550.5,-1.09,1.377,0.053,4.697,343,0,0,57,85.8,0.0,0.0,14.2,11.963,0.0,0.0,1516.2
479,20.976626563176158,85.75,0.0,12,0,31.118,31.01,1555.923,1550.5,-0.35,1.148,0.052,4.78,343,0,0,57,85.8,0.0,0.0,14.2,11.746,0.0,0.0,1516.2
480,21.069088828556144,85.75,0.0,11,0,31.067,31.01,1553.335,1550.5,-0.18,1.096,0.051,4.597,343,0,0,57,85.8,0.0,0.0,14.2,11.785,0.0,0.0,1516.2
481,20.62928260546898,85.75,0.0,8,0,30.951,31.01,1547.541,1550.5,0.19,0.969,0.06,2.483,343,0,0,57,85.8,0.0,0.0,14.2,12.619,0.0,0.0,1516.2
482,21.08141579960184,85.75,0.0,11,0,31.073,31.01,1553.65,1550.5,-0.2,1.102,0.056,4.771,343,0,0,57,85.8,0.0,0.0,14.2,11.773,0.0,0.0,1516.2
483,21.414109441570428,85.75,0.0,9,0,30.971,31.01,1548.529,1550.5,0.13,1.001,0.051,2.42,343,0,0,57,85.8,0.0,0.0,14.2,11.703,0.0,0.0,1516.2
484,21.143410887491793,85.75,0.0,11,0,31.066,31.01,1553.285,1550.5,-0.18,1.096,0.05,3.649,343,0,0,57,85.8,0.0,0.0,14.2,11.711,0.0,0.0,1516.2
485,20.994057676695864,85.75,0.0,12,0,31.112,31.01,1555.62,1550.5,-0.33,1.142,0.049,4.804,343,0,0,57,85.8,0.0,0.0,14.2,11.728,0.0,0.0,1516.2
486,21.232255182948126,85.75,0.0,10,0,31.019,31.01,1550.97,1550.5,-0.03,1.048,0.051,4.695,343,0,0,57,85.8,0.0,0.0,14.2,11.753,0.0,0.0,1516.2
487,20.969163467932137,85.75,0.0,12,0,31.116,31.01,1555.802,1550.5,-0.34,1.146,0.052,4.697,343,0,0,57,85.8,0.0,0.0,14.2,11.753,0.0,0.0,1516.2
488,20.710718099336457,85.75,0.0,13,0,31.161,31.01,1558.039,1550.5,-0.49,1.189,0.054,3.663,343,0,0,57,85.8,0.0,0.0,14.2,11.88,0.0,0.0,1516.2
489,21.166220476038244,85.75,0.0,9,0,30.979,31.01,1548.933,1550.5,0.1,1.006,0.058,2.413,343,0,0,57,85.8,0.0,0.0,14.2,11.951,0.0,0.0,1516.2
490,21.572796257993218,85.75,0.0,7,0,30.886,31.01,1544.298,1550.5,0.4,0.914,0.053,2.529,343,0,0,57,85.8,0.0,0.0,14.2,11.807,0.0,0.0,1516.2
491,19.649094736432453,85.75,0.0,15,0,31.262,31.01,1563.093,1550.5,-0.81,1.28,0.06,3.639,343,0,0,57,85.8,0.0,0.0,14.2,12.679,0.0,0.0,1516.2
492,21.64333598312271,85.75,0.0,7,0,30.886,31.01,1544.3,1550.5,0.4,0.916,0.057,2.51,343,0,0,57,85.8,0.0,0.0,14.2,11.736,0.0,0.0,1516.2
493,20.972372732764686,85.75,0.0,12,0,31.116,31.01,1555.794,1550.5,-0.34,1.146,0.054,3.644,343,0,0,57,85.8,0.0,0.0,14.2,11.75,0.0,0.0,1516.2
494,20.617833857518676,85.75,0.0,14,0,31.215,31.01,1560.749,1550.5,-0.66,1.244,0.05,4.751,343,0,0,57,85.8,0.0,0.0,14.2,11.842,0.0,0.0,1516.2
495,21.439888304916632,85.75,0.0,9,0,30.973,31.01,1548.656,1550.5,0.12,1.003,0.05,2.441,343,0,0,57,85.8,0.0,0.0,14.2,11.677,0.0,0.0,1516.2
496,20.94098055543063,85.75,0.0,12,0,31.117,31.01,1555.861,1550.5,-0.35,1.146,0.051,3.666,343,0,0,57,85.8,0.0,0.0,14.2,11.782,0.0,0.0,1516.2
497,21.189754131736397,85.75,0.0,10,0,31.028,31.01,1551.402,1550.5,-0.06,1.058,0.053,2.466,343,0,0,57,85.8,0.0,0.0,14.2,11.796,0.0,0.0,1516.2
498,20.039913704731298,85.75,0.0,15,0,31.333,31.01,1566.638,1550.5,-1.04,1.359,0.056,5.457,343,0,0,57,85.8,0.0,0.0,14.2,12.288,0.0,0.0,1516.2
499,14.971028971463499,85.75,0.0,14,0,31.622,31.01,1581.1,1550.5,-1.97,1.561,0.071,6.687,343,0,0,57,85.8,0.0,0.0,14.2,17.489,0.0,0.0,1516.2
500,14.723838926914052,85.75,0.0,11,0,31.42,31.01,1570.983,1550.5,-1.32,1.35,0.08,5.478,343,0,0,57,85.8,0.0,0.0,14.2,18.13,0.0,0.0,1516.2
501,15.53584670339396,85.75,0.0,12,0,31.366,31.01,1568.308,1550.5,-1.15,1.309,0.072,4.712,343,0,0,57,85.8,0.0,0.0,14.2,17.187,0.0,0.0,1516.2
502,15.056329250135667,85.75,0.0,17,0,31.649,31.01,1582.457,1550.5,-2.06,1.596,0.07,5.878,343,0,0,57,85.8,0.0,0.0,14.2,17.009,0.0,0.0,1516.2
503,15.70906942089213,85.75,0.0,13,0,31.41,31.01,1570.493,1550.5,-1.29,1.357,0.071,3.001,343,0,0,57,85.8,0.0,0.0,14.2,16.882,0.0,0.0,1516.2
504,15.856058745818787,85.75,0.0,12,0,31.35,31.01,1567.521,1550.5,-1.1,1.297,0.071,3.046,343,0,0,57,85.8,0.0,0.0,14.2,16.866,0.0,0.0,1516.2
505,15.683101411751787,85.75,0.0,13,0,31.41,31.01,1570.481,1550.5,-1.29,1.357,0.067,4.566,343,0,0,57,85.8,0.0,0.0,14.2,16.908,0.0,0.0,1516.2
506,16.737869243317554,85.75,0.0,6,0,31.02,31.01,1550.997,1550.5,-0.03,0.967,0.067,3.309,343,0,0,57,85.8,0.0,0.0,14.2,16.773,0.0,0.0,1516.2
507,14.438123167470154,85.75,0.0,14,0,31.626,31.01,1581.283,1550.5,-1.99,1.556,0.083,6.893,343,0,0,57,85.8,0.0,0.0,14.2,18.021,0.0,0.0,1516.2
508,15.835411440754884,85.75,0.0,12,0,31.383,31.01,1569.132,1550.5,-1.2,1.33,0.074,5.097,343,0,0,57,85.8,0.0,0.0,14.2,16.887,0.0,0.0,1516.2
509,16.60062693673001,85.75,0.0,7,0,31.063,31.01,1553.143,1550.5,-0.17,1.01,0.071,2.998,343,0,0,57,85.8,0.0,0.0,14.2,16.779,0.0,0.0,1516.2
510,16.38047283758198,85.75,0.0,8,0,31.122,31.01,1556.096,1550.5,-0.36,1.069,0.074,3.005,343,0,0,57,85.8,0.0,0.0,14.2,16.868,0.0,0.0,1516.2
511,15.500887647910618,85.75,0.0,12,0,31.357,31.01,1567.866,1550.5,-1.12,1.299,0.074,5.802,343,0,0,57,85.8,0.0,0.0,14.2,17.222,0.0,0.0,1516.2
512,16.077097863347174,85.75,0.0,11,0,31.29,31.01,1564.507,1550.5,-0.9,1.238,0.07,5.807,343,0,0,57,85.8,0.0,0.0,14.2,16.777,0.0,0.0,1516.2
513,15.9584157751332,85.75,0.0,11,0,31.296,31.01,1564.782,1550.5,-0.92,1.242,0.072,3.009,343,0,0,57,85.8,0.0,0.0,14.2,16.896,0.0,0.0,1516.2
514,16.244113417595788,85.75,0.0,10,0,31.231,31.01,1561.556,1550.5,-0.71,1.178,0.067,5.791,343,0,0,57,85.8,0.0,0.0,14.2,16.741,0.0,0.0,1516.2
515,16.778473510586927,85.75,0.0,6,0,31.005,31.01,1550.261,1550.5,0.02,0.953,0.071,3.003,343,0,0,57,85.8,0.0,0.0,14.2,16.733,0.0,0.0,1516.2
516,16.303442558159542,85.75,0.0,9,0,31.179,31.01,1558.941,1550.5,-0.54,1.125,0.073,3.005,343,0,0,57,85.8,0.0,0.0,14.2,16.813,0.0,0.0,1516.2
517,16.642583935487096,85.75,0.0,7,0,31.062,31.01,1553.1,1550.5,-0.17,1.009,0.068,3.016,343,0,0,57,85.8,0.0,0.0,14.2,16.737,0.0,0.0,1516.2
518,16.135170271407976,85.75,0.0,10,0,31.243,31.01,1562.134,1550.5,-0.75,1.19,0.07,3.003,343,0,0,57,85.8,0.0,0.0,14.2,16.85,0.0,0.0,1516.2
519,14.790404764484151,85.75,0.0,16,0,31.701,31.01,1585.035,1550.5,-2.23,1.644,0.073,6.143,343,0,0,57,85.8,0.0,0.0,14.2,17.406,0.0,0.0,1516.2
520,15.525968106790502,85.75,0.0,14,0,31.482,31.01,1574.101,1550.5,-1.52,1.429,0.073,3.179,343,0,0,57,85.8,0.0,0.0,14.2,16.934,0.0,0.0,1516.2
521,16.731303913778483,85.75,0.0,4,0,30.895,31.01,1544.755,1550.5,0.37,0.837,0.076,2.988,343,0,0,57,85.8,0.0,0.0,14.2,17.043,0.0,0.0,1516.2
522,15.793187581776957,85.75,0.0,13,0,31.45,31.01,1572.498,1550.5,-1.42,1.397,0.068,6.178,343,0,0,57,85.8,0.0,0.0,14.2,16.798,0.0,0.0,1516.2
523,16.297127347092566,85.75,0.0,9,0,31.188,31.01,1559.414,1550.5,-0.57,1.135,0.073,4.608,343,0,0,57,85.8,0.0,0.0,14.2,16.82,0.0,0.0,1516.2
524,15.37807799640676,85.75,0.0,14,0,31.507,31.01,1575.366,1550.5,-1.6,1.455,0.078,6.082,343,0,0,57,85.8,0.0,0.0,14.2,17.082,0.0,0.0,1516.2
525,15.595146420138272,85.75,0.0,13,0,31.415,31.01,1570.737,1550.5,-1.31,1.36,0.072,4.559,343,0,0,57,85.8,0.0,0.0,14.2,16.996,0.0,0.0,1516.2
526,16.031303182497783,85.75,0.0,10,0,31.251,31.01,1562.574,1550.5,-0.78,1.197,0.069,3.209,343,0,0,57,85.8,0.0,0.0,14.2,16.954,0.0,0.0,1516.2
527,16.33721740788543,85.75,0.0,9,0,31.178,31.01,1558.92,1550.5,-0.54,1.126,0.07,4.536,343,0,0,57,85.8,0.0,0.0,14.2,16.78,0.0,0.0,1516.2
528,15.264679825180679,85.75,0.0,16,0,31.587,31.01,1579.351,1550.5,-1.86,1.534,0.074,4.644,343,0,0,57,85.8,0.0,0.0,14.2,16.932,0.0,0.0,1516.2
529,16.43155474575025,85.75,0.0,8,0,31.128,31.01,1556.39,1550.5,-0.38,1.074,0.067,4.681,343,0,0,57,85.8,0.0,0.0,14.2,16.817,0.0,0.0,1516.2
530,16.18138120243994,85.75,0.0,10,0,31.242,31.01,1562.086,1550.5,-0.75,1.189,0.071,3.022,343,0,0,57,85.8,0.0,0.0,14.2,16.804,0.0,0.0,1516.2
531,14.706623931699381,85.75,0.0,18,0,31.702,31.01,1585.11,1550.5,-2.23,1.645,0.076,5.875,343,0,0,57,85.8,0.0,0.0,14.2,17.227,0.0,0.0,1516.2
532,15.030055599767252,85.75,0.0,16,0,31.689,31.01,1584.425,1550.5,-2.19,1.632,0.068,7.912,343,0,0,57,85.8,0.0,0.0,14.2,17.167,0.0,0.0,1516.2
533,16.359134272735837,85.75,0.0,6,0,31.028,31.01,1551.395,1550.5,-0.06,0.971,0.079,3.12,343,0,0,57,85.8,0.0,0.0,14.2,17.152,0.0,0.0,1516.2
534,20.41722284174313,85.75,0.0,8,0,31.006,31.01,1550.323,1550.5,0.01,1.022,0.06,3.167,343,0,0,57,85.8,0.0,0.0,14.2,12.831,0.0,0.0,1516.2
535,21.28504787232516,85.75,0.0,8,0,30.947,31.01,1547.355,1550.5,0.2,0.974,0.056,2.469,343,0,0,57,85.8,0.0,0.0,14.2,11.963,0.0,0.0,1516.2
536,20.451483041957076,85.75,0.0,14,0,31.251,31.01,1562.545,1550.5,-0.78,1.279,0.055,4.815,343,0,0,57,85.8,0.0,0.0,14.2,12.008,0.0,0.0,1516.2
537,21.28078656958179,85.75,0.0,9,0,31.03,31.01,1551.478,1550.5,-0.06,1.058,0.052,5.106,343,0,0,57,85.8,0.0,0.0,14.2,11.836,0.0,0.0,1516.2
538,15.541640606649795,85.75,0.0,12,0,31.39,31.01,1569.508,1550.5,-1.23,1.334,0.075,4.876,343,0,0,57,85.8,0.0,0.0,14.2,17.181,0.0,0.0,1516.2
539,15.747450868405306,85.75,0.0,11,0,31.337,31.01,1566.843,1550.5,-1.05,1.281,0.072,6.262,343,0,0,57,85.8,0.0,0.0,14.2,17.107,0.0,0.0,1516.2
540,16.151244869788858,85.75,0.0,8,0,31.151,31.01,1557.559,1550.5,-0.46,1.095,0.074,3.236,343,0,0,57,85.8,0.0,0.0,14.2,17.097,0.0,0.0,1516.2
541,16.04070472366431,85.75,0.0,8,0,31.151,31.01,1557.551,1550.5,-0.45,1.093,0.078,3.245,343,0,0,57,85.8,0.0,0.0,14.2,17.208,0.0,0.0,1516.2
542,15.661245460912228,85.75,0.0,12,0,31.394,31.01,1569.699,1550.5,-1.24,1.339,0.077,4.783,343,0,0,57,85.8,0.0,0.0,14.2,17.061,0.0,0.0,1516.2
543,16.162588044206775,85.75,0.0,10,0,31.245,31.01,1562.244,1550.5,-0.76,1.192,0.07,4.556,343,0,0,57,85.8,0.0,0.0,14.2,16.823,0.0,0.0,1516.2
544,15.718854143243599,85.75,0.0,13,0,31.428,31.01,1571.423,1550.5,-1.35,1.376,0.07,6.095,343,0,0,57,85.8,0.0,0.0,14.2,16.872,0.0,0.0,1516.2
545,21.519563591459256,85.75,0.0,9,0,30.965,31.01,1548.249,1550.5,0.15,0.996,0.054,3.58,343,0,0,57,85.8,0.0,0.0,14.2,11.597,0.0,0.0,1516.2
546,16.08490559864578,85.75,0.0,8,0,31.153,31.01,1557.632,1550.5,-0.46,1.096,0.078,3.302,343,0,0,57,85.8,0.0,0.0,14.2,17.163,0.0,0.0,1516.2
547,15.53627084806712,85.75,0.0,12,0,31.384,31.01,1569.205,1550.5,-1.21,1.326,0.075,4.799,343,0,0,57,85.8,0.0,0.0,14.2,17.186,0.0,0.0,1516.2
548,15.834031220546155,85.75,0.0,10,0,31.258,31.01,1562.9,1550.5,-0.8,1.199,0.072,5.999,343,0,0,57,85.8,0.0,0.0,14.2,17.151,0.0,0.0,1516.2
549,15.27308702647397,85.75,0.0,11,0,31.337,31.01,1566.867,1550.5,-1.06,1.274,0.073,5.059,343,0,0,57,85.8,0.0,0.0,14.2,17.581,0.0,0.0,1516.2
550,14.76220276676295,85.75,0.0,11,0,31.451,31.01,1572.55,1550.5,-1.42,1.383,0.087,5.405,343,0,0,57,85.8,0.0,0.0,14.2,18.092,0.0,0.0,1516.2
551,16.298995230778132,85.75,0.0,7,0,31.108,31.01,1555.398,1550.5,-0.32,1.051,0.074,3.331,343,0,0,57,85.8,0.0,0.0,14.2,17.081,0.0,0.0,1516.2
552,15.310942968331334,85.75,0.0,14,0,31.503,31.01,1575.142,1550.5,-1.59,1.446,0.073,4.781,343,0,0,57,85.8,0.0,0.0,14.2,17.149,0.0,0.0,1516.2
553,15.903113462149589,85.75,0.0,9,0,31.209,31.01,1560.435,1550.5,-0.64,1.15,0.077,6.018,343,0,0,57,85.8,0.0,0.0,14.2,17.214,0.0,0.0,1516.2
